"p_val" "avg_logFC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"S100A6.6" 1.10586541139916e-127 -0.87226173074277 0.344 0.876 2.21173082279832e-124 "10" "S100A6"
"MGP.1" 2.3057311111416e-127 1.10893653566257 0.749 0.338 4.6114622222832e-124 "10" "MGP"
"GATM.4" 5.09590206690786e-126 -0.467991561804802 0.47 0.836 1.01918041338157e-122 "10" "GATM"
"C11orf96" 1.05169136883923e-125 1.05643783335486 0.783 0.478 2.10338273767847e-122 "10" "C11orf96"
"MT2P1.5" 6.95085472570437e-125 -0.593847161460976 0.534 0.879 1.39017094514087e-121 "10" "MT2P1"
"HLA-B.5" 8.62165582413762e-125 -0.966278738008066 0.77 0.973 1.72433116482752e-121 "10" "HLA-B"
"BAALC.2" 1.62340297450077e-123 -0.432855009612836 0.567 0.864 3.24680594900154e-120 "10" "BAALC"
"APOLD1.1" 5.45617462605032e-123 1.0173889663663 0.789 0.556 1.09123492521006e-119 "10" "APOLD1"
"AZGP1.1" 1.25298729143882e-122 -0.283237817568774 0.511 0.798 2.50597458287763e-119 "10" "AZGP1"
"FSTL1.1" 2.3890466941465e-121 0.791869720742138 0.785 0.545 4.778093388293e-118 "10" "FSTL1"
"RAMP1.4" 3.24323823518904e-121 -0.479656832684637 0.54 0.86 6.48647647037808e-118 "10" "RAMP1"
"DBIP1.5" 1.54741264906571e-119 -0.551474608455705 0.561 0.854 3.09482529813141e-116 "10" "DBIP1"
"S100A11.1" 8.63361148050856e-118 0.621950921344071 0.803 0.502 1.72672229610171e-114 "10" "S100A11"
"MT1XP1.4" 7.12716138624264e-117 -0.417744078415025 0.46 0.83 1.42543227724853e-113 "10" "MT1XP1"
"SERPINH1.1" 9.4401843801827e-117 0.733800022142912 0.781 0.599 1.88803687603654e-113 "10" "SERPINH1"
"DCN.3" 1.52970407198176e-116 1.05917965976803 0.882 0.869 3.05940814396352e-113 "10" "DCN"
"SLC12A2" 2.1373999137176e-114 0.756488364164812 0.791 0.639 4.27479982743519e-111 "10" "SLC12A2"
"CDH11" 5.92147067609747e-114 0.357904639226718 0.656 0.311 1.18429413521949e-110 "10" "CDH11"
"ITGA1.1" 2.46686881622904e-113 0.671984986108285 0.743 0.556 4.93373763245809e-110 "10" "ITGA1"
"ADAM12" 6.25858036405029e-113 0.387983915642026 0.723 0.57 1.25171607281006e-109 "10" "ADAM12"
"PLXDC1" 3.53290586591994e-109 0.758799222076588 0.723 0.444 7.06581173183988e-106 "10" "PLXDC1"
"TTYH1.4" 5.89455598561075e-109 -0.386131551254308 0.352 0.797 1.17891119712215e-105 "10" "TTYH1"
"GPM6A.3" 2.86496993255157e-106 -0.565920810872742 0.398 0.806 5.72993986510314e-103 "10" "GPM6A"
"ATP1B2.8" 4.92793402511476e-106 -0.491822821081743 0.545 0.895 9.85586805022953e-103 "10" "ATP1B2"
"PON2.3" 5.10679083888994e-105 -0.49234123167545 0.582 0.881 1.02135816777799e-101 "10" "PON2"
"LAMC1.1" 6.24257172810423e-105 0.480910881275634 0.733 0.508 1.24851434562085e-101 "10" "LAMC1"
"MRVI1" 2.82750848036132e-104 0.356588585261173 0.671 0.413 5.65501696072263e-101 "10" "MRVI1"
"METRN.1" 1.51682106780265e-103 -0.308440392402991 0.472 0.81 3.0336421356053e-100 "10" "METRN"
"TIMP1.4" 2.86457237949668e-101 1.22148090669801 0.915 0.873 5.72914475899336e-98 "10" "TIMP1"
"EPAS1.1" 4.54321818829279e-101 0.859487998343076 0.776 0.659 9.08643637658557e-98 "10" "EPAS1"
"HTRA1.2" 4.84103111339455e-100 -0.313369584596519 0.271 0.731 9.6820622267891e-97 "10" "HTRA1"
"MT1M.2" 6.19975525925122e-99 -0.343732812703796 0.497 0.795 1.23995105185024e-95 "10" "MT1M"
"TMEM176B.1" 2.28239249198744e-97 -0.313664600961072 0.532 0.783 4.56478498397488e-94 "10" "TMEM176B"
"BCAN.10" 1.80187285978313e-96 -0.747884606100583 0.356 0.791 3.60374571956627e-93 "10" "BCAN"
"OLIG1.5" 4.57858610166998e-96 -0.449742203480684 0.232 0.734 9.15717220333996e-93 "10" "OLIG1"
"NID2" 7.74639894142221e-96 0.26582565772423 0.648 0.439 1.54927978828444e-92 "10" "NID2"
"AGT.3" 5.65831968275298e-93 -0.302760457042717 0.462 0.827 1.1316639365506e-89 "10" "AGT"
"TAGLN" 7.15707727393107e-93 1.05796739399703 0.683 0.379 1.43141545478621e-89 "10" "TAGLN"
"NMB.6" 1.60987851223102e-90 -0.400743546257014 0.495 0.839 3.21975702446204e-87 "10" "NMB"
"PRELP" 3.0569303155763e-90 0.576270460384594 0.644 0.31 6.1138606311526e-87 "10" "PRELP"
"TNS3" 5.05559241421254e-90 0.311546501970217 0.652 0.364 1.01111848284251e-86 "10" "TNS3"
"ITM2C.8" 5.46999698386939e-88 0.642448878867483 0.874 0.691 1.09399939677388e-84 "10" "ITM2C"
"ZFP36L2.7" 6.4666484978493e-86 -0.484544247522225 0.34 0.789 1.29332969956986e-82 "10" "ZFP36L2"
"MCAM.1" 3.07902573665821e-85 0.705269598921974 0.689 0.431 6.15805147331641e-82 "10" "MCAM"
"S100B.3" 4.64157527114481e-85 -0.509147684662831 0.522 0.811 9.28315054228962e-82 "10" "S100B"
"TPM2" 8.44134126864735e-85 0.735165491188284 0.708 0.533 1.68826825372947e-81 "10" "TPM2"
"PTPRK" 1.14119292824499e-84 0.252025308245952 0.65 0.44 2.28238585648997e-81 "10" "PTPRK"
"AQP4.8" 3.1056888834695e-84 -0.458498872663855 0.383 0.788 6.211377766939e-81 "10" "AQP4"
"NRCAM.2" 1.18207560475086e-83 -0.304417850580983 0.513 0.773 2.36415120950172e-80 "10" "NRCAM"
"PHLDA1" 9.86677407797348e-83 0.69254148549561 0.82 0.648 1.9733548155947e-79 "10" "PHLDA1"
"TGFBI.1" 1.82492732193233e-82 0.375408494021072 0.652 0.373 3.64985464386467e-79 "10" "TGFBI"
"GNG11.1" 8.39576094336163e-82 0.72486323854507 0.778 0.774 1.67915218867233e-78 "10" "GNG11"
"OLFML2A" 1.17991340780576e-81 0.381022346502606 0.646 0.456 2.35982681561152e-78 "10" "OLFML2A"
"SERPING1" 7.68820835792287e-81 0.480416807096087 0.708 0.553 1.53764167158457e-77 "10" "SERPING1"
"COL1A1" 5.3413693703485e-79 0.832531998505224 0.663 0.524 1.0682738740697e-75 "10" "COL1A1"
"UCHL1.3" 8.29645432595989e-79 -0.357183149047403 0.308 0.712 1.65929086519198e-75 "10" "UCHL1"
"TUBB2B.4" 1.12134371514317e-78 -0.561691584528262 0.379 0.756 2.24268743028633e-75 "10" "TUBB2B"
"A2M.10" 1.64829265530075e-78 0.276684884821045 0.799 0.573 3.29658531060149e-75 "10" "A2M"
"TAGLN2.1" 2.94284675272141e-78 0.599691746319192 0.843 0.728 5.88569350544283e-75 "10" "TAGLN2"
"NKAIN4.2" 1.51624172687484e-77 -0.268838953026929 0.269 0.696 3.03248345374969e-74 "10" "NKAIN4"
"CST3.7" 3.98478026491217e-77 -0.903280763346877 0.843 0.951 7.96956052982435e-74 "10" "CST3"
"CYSLTR2" 1.99321766476249e-76 0.264482639243053 0.582 0.358 3.98643532952498e-73 "10" "CYSLTR2"
"CRYAB.7" 2.05059227888035e-76 -0.740733797864969 0.534 0.84 4.1011845577607e-73 "10" "CRYAB"
"CSPG5.2" 5.79557646447102e-76 -0.263390055579125 0.207 0.659 1.1591152928942e-72 "10" "CSPG5"
"SPATS2L" 1.80080039143341e-75 0.536178394852344 0.791 0.756 3.60160078286682e-72 "10" "SPATS2L"
"MFGE8" 1.18469534298408e-74 0.533844198072827 0.675 0.456 2.36939068596816e-71 "10" "MFGE8"
"OAF" 1.99892582377369e-74 0.26463714048403 0.652 0.562 3.99785164754738e-71 "10" "OAF"
"HLA-C.3" 3.7482082573934e-74 -0.586508989277229 0.799 0.938 7.49641651478679e-71 "10" "HLA-C"
"MYL12A.1" 5.64748963885003e-74 0.642816450764012 0.714 0.467 1.12949792777001e-70 "10" "MYL12A"
"LHFP" 3.53096501194802e-73 0.665470476098133 0.766 0.726 7.06193002389604e-70 "10" "LHFP"
"NID1.1" 6.93728422630952e-73 0.535430706792904 0.689 0.551 1.3874568452619e-69 "10" "NID1"
"IFI27.1" 8.97225291764486e-73 0.441062081125768 0.596 0.322 1.79445058352897e-69 "10" "IFI27"
"F3.1" 1.80820321431867e-72 0.58272466853973 0.778 0.695 3.61640642863735e-69 "10" "F3"
"MYH9.1" 2.05715571248571e-71 0.496944001891666 0.698 0.519 4.11431142497143e-68 "10" "MYH9"
"MT-ND3.1" 3.4966815367457e-71 -0.347282845721823 0.538 0.8 6.99336307349139e-68 "10" "MT-ND3"
"NREP.2" 7.21601402902432e-71 0.273235018048039 0.72 0.477 1.44320280580486e-67 "10" "NREP"
"ATP1A2.6" 7.57964601866809e-71 0.964731361528872 0.789 0.662 1.51592920373362e-67 "10" "ATP1A2"
"SLC1A3.4" 3.81553117123413e-70 -0.320423639729407 0.466 0.796 7.63106234246827e-67 "10" "SLC1A3"
"GRM3" 9.24954352688094e-70 0.336700959970791 0.54 0.221 1.84990870537619e-66 "10" "GRM3"
"COL5A3" 1.27011258421681e-67 0.370669064804242 0.58 0.34 2.54022516843361e-64 "10" "COL5A3"
"CD9.3" 1.38280646430817e-67 -0.38579040822927 0.526 0.817 2.76561292861635e-64 "10" "CD9"
"UACA" 3.15450551928965e-67 0.769266229351983 0.677 0.523 6.30901103857931e-64 "10" "UACA"
"SCD5.3" 9.58145612258521e-65 -0.287201487570245 0.244 0.674 1.91629122451704e-61 "10" "SCD5"
"SOX2.2" 5.93742078117262e-64 -0.41712526227163 0.416 0.719 1.18748415623452e-60 "10" "SOX2"
"MYL9" 2.20960574872492e-62 0.659013460025044 0.615 0.367 4.41921149744983e-59 "10" "MYL9"
"FABP5.5" 6.66172027903372e-62 -0.570848613890224 0.538 0.793 1.33234405580674e-58 "10" "FABP5"
"COL6A1" 1.90148697710425e-61 0.646497864885649 0.702 0.563 3.80297395420851e-58 "10" "COL6A1"
"COL18A1.1" 7.22174293139489e-60 0.494981860137929 0.578 0.347 1.44434858627898e-56 "10" "COL18A1"
"GJC1" 2.22556522118592e-59 0.391366987201247 0.613 0.412 4.45113044237183e-56 "10" "GJC1"
"LRRC32" 2.3028335463609e-59 0.302888769001343 0.617 0.505 4.6056670927218e-56 "10" "LRRC32"
"TMSB10.8" 6.82105652827568e-59 0.435853886221119 0.992 0.969 1.36421130565514e-55 "10" "TMSB10"
"SPARCL1.5" 1.04906651599787e-57 0.66532914828405 0.886 0.874 2.09813303199575e-54 "10" "SPARCL1"
"PMEPA1" 2.2061502229872e-56 0.466433434069544 0.605 0.412 4.4123004459744e-53 "10" "PMEPA1"
"SOX9.3" 3.4290670598836e-56 -0.269813122036108 0.342 0.679 6.85813411976719e-53 "10" "SOX9"
"FRZB" 3.65053152828762e-56 0.340113493716882 0.545 0.222 7.30106305657524e-53 "10" "FRZB"
"CAMK2N1" 3.98821044154674e-56 0.315381081092596 0.76 0.674 7.97642088309349e-53 "10" "CAMK2N1"
"KCTD12" 7.15536773367928e-56 -0.27451680171724 0.462 0.707 1.43107354673586e-52 "10" "KCTD12"
"ZIC1" 1.08167307784417e-55 0.360857593595282 0.594 0.404 2.16334615568833e-52 "10" "ZIC1"
"ISG15" 6.3925016070014e-54 0.483809198053209 0.739 0.7 1.27850032140028e-50 "10" "ISG15"
"CCDC102B" 6.86657969192167e-54 0.386685307267287 0.727 0.736 1.37331593838433e-50 "10" "CCDC102B"
"SLC38A11" 8.02047053103605e-54 0.348536420452777 0.522 0.252 1.60409410620721e-50 "10" "SLC38A11"
"SOX2-OT.2" 1.30532458632477e-52 -0.292092329926509 0.445 0.681 2.61064917264954e-49 "10" "SOX2-OT"
"PDLIM1" 1.47625218394024e-52 0.376657975349856 0.534 0.286 2.95250436788048e-49 "10" "PDLIM1"
"MYO1B.1" 2.36426764169446e-52 0.57480575266561 0.634 0.535 4.72853528338892e-49 "10" "MYO1B"
"ANXA1.1" 4.6043035494065e-51 0.313590798706035 0.648 0.426 9.20860709881299e-48 "10" "ANXA1"
"PTP4A3.1" 1.78590705831274e-50 0.374180082833671 0.66 0.578 3.57181411662548e-47 "10" "PTP4A3"
"IFITM2.1" 3.48348676206441e-48 0.547701968226886 0.665 0.614 6.96697352412882e-45 "10" "IFITM2"
"CA2.1" 3.6285571734741e-47 0.557116402153033 0.663 0.605 7.2571143469482e-44 "10" "CA2"
"IFITM1" 4.96650874980965e-47 0.527001536446799 0.613 0.555 9.93301749961931e-44 "10" "IFITM1"
"PLAC9" 5.86225382074146e-47 0.532922265704275 0.594 0.445 1.17245076414829e-43 "10" "PLAC9"
"MGLL" 2.6555509451686e-46 0.401302489978978 0.611 0.479 5.31110189033719e-43 "10" "MGLL"
"MTUS1.1" 9.10517768179211e-46 0.304568070953957 0.59 0.477 1.82103553635842e-42 "10" "MTUS1"
"KCNJ8" 1.42749922096396e-45 0.261030766260877 0.607 0.594 2.85499844192793e-42 "10" "KCNJ8"
"MT1E.1" 3.37093086829006e-45 -0.258867814068626 0.317 0.662 6.74186173658011e-42 "10" "MT1E"
"NTM" 2.51169307631631e-43 0.333597132367825 0.607 0.472 5.02338615263262e-40 "10" "NTM"
"ETS1.1" 2.56859859273186e-43 0.42985377752559 0.588 0.427 5.13719718546371e-40 "10" "ETS1"
"NCAM1.2" 3.47617899211204e-43 -0.252719688393932 0.149 0.579 6.95235798422409e-40 "10" "NCAM1"
"GLUL.4" 4.61620779892819e-43 -0.28548717173941 0.358 0.694 9.23241559785639e-40 "10" "GLUL"
"IGFBP4.1" 7.26253290804841e-43 0.354704394087102 0.625 0.567 1.45250658160968e-39 "10" "IGFBP4"
"ADAMTS4" 4.71948432814166e-42 0.381787185342357 0.559 0.452 9.43896865628331e-39 "10" "ADAMTS4"
"LZTS1" 7.3934750179962e-42 0.263494578602246 0.598 0.541 1.47869500359924e-38 "10" "LZTS1"
"COL5A2" 5.5660559354839e-41 0.494174979825867 0.669 0.633 1.11321118709678e-37 "10" "COL5A2"
"FXYD6.3" 6.17231529702655e-39 -0.292102750081865 0.669 0.853 1.23446305940531e-35 "10" "FXYD6"
"CHI3L1.10" 1.23984532751278e-37 -0.684953290455972 0.427 0.705 2.47969065502557e-34 "10" "CHI3L1"
"LUM" 7.96384008143175e-37 0.464549214254133 0.571 0.495 1.59276801628635e-33 "10" "LUM"
"STOM" 1.27437793203153e-36 0.319933400389574 0.569 0.415 2.54875586406306e-33 "10" "STOM"
"HLA-A.4" 2.68524156632834e-35 -0.480612231195111 0.865 0.96 5.37048313265668e-32 "10" "HLA-A"
"ANXA2" 3.77392111380475e-35 0.40383056952769 0.677 0.543 7.54784222760949e-32 "10" "ANXA2"
"GPER1" 4.06562015899699e-35 0.277318277914199 0.573 0.583 8.13124031799397e-32 "10" "GPER1"
"GSN.1" 6.59038527268767e-35 0.327262890963898 0.547 0.357 1.31807705453753e-31 "10" "GSN"
"CTC-425F1.4" 2.57376540685476e-34 0.337879332826028 0.694 0.614 5.14753081370952e-31 "10" "CTC-425F1.4"
"SYNM" 6.03356571665915e-34 0.275597868547677 0.634 0.606 1.20671314333183e-30 "10" "SYNM"
"CDH6" 8.86464470999841e-34 0.388555626664176 0.708 0.791 1.77292894199968e-30 "10" "CDH6"
"CD74.7" 2.64051836908981e-31 -0.797222172389595 0.153 0.501 5.28103673817962e-28 "10" "CD74"
"LAPTM5.6" 3.77126399640144e-31 -0.287577561735664 0.159 0.468 7.54252799280288e-28 "10" "LAPTM5"
"TBX2" 4.29157753472958e-31 0.262046452484602 0.582 0.574 8.58315506945917e-28 "10" "TBX2"
"ENPEP" 5.22577943139985e-31 0.403934779353956 0.569 0.546 1.04515588627997e-27 "10" "ENPEP"
"FILIP1L" 7.34311568797088e-31 0.49752611787159 0.563 0.489 1.46862313759418e-27 "10" "FILIP1L"
"PTN.6" 2.25351699506673e-30 0.446576463301636 0.981 0.977 4.50703399013345e-27 "10" "PTN"
"RP11-467L13.5" 3.23346390757424e-27 0.384646208184097 0.646 0.708 6.46692781514847e-24 "10" "RP11-467L13.5"
"CEBPD.5" 4.32453167083454e-27 0.401355141584899 0.785 0.734 8.64906334166908e-24 "10" "CEBPD"
"SEMA5A" 4.4656475676042e-27 0.275008055896451 0.631 0.558 8.9312951352084e-24 "10" "SEMA5A"
"COL6A2" 1.06350864827289e-26 0.287691721555569 0.493 0.356 2.12701729654579e-23 "10" "COL6A2"
"BEX1.3" 1.48635801613759e-26 -0.289401376109203 0.259 0.57 2.97271603227518e-23 "10" "BEX1"
"GFAP.10" 2.48770627729864e-26 -1.165263284341 0.538 0.722 4.97541255459728e-23 "10" "GFAP"
"EPS8" 3.91378688341523e-26 0.268423162293589 0.497 0.389 7.82757376683046e-23 "10" "EPS8"
"LAMC3" 5.44150793328064e-26 0.344320435182644 0.54 0.532 1.08830158665613e-22 "10" "LAMC3"
"FBLN1" 1.66840606767873e-25 0.260309839698487 0.462 0.327 3.33681213535746e-22 "10" "FBLN1"
"VEGFA.1" 2.21907334152434e-24 -0.256398063748981 0.482 0.646 4.43814668304869e-21 "10" "VEGFA"
"TMEM204.1" 3.66971664761265e-24 0.275082142880441 0.52 0.473 7.3394332952253e-21 "10" "TMEM204"
"CTSD.3" 1.40808986157072e-23 -0.322828227776564 0.424 0.655 2.81617972314144e-20 "10" "CTSD"
"EBF1" 2.25213248936105e-23 0.348067069506435 0.53 0.538 4.50426497872211e-20 "10" "EBF1"
"PLTP.3" 4.8568457649869e-23 0.301003186821247 0.756 0.732 9.7136915299738e-20 "10" "PLTP"
"MMP14" 8.23707939168221e-23 0.264793112243161 0.66 0.691 1.64741587833644e-19 "10" "MMP14"
"JUNB.8" 2.22180464010007e-21 0.3337026722473 0.673 0.594 4.44360928020015e-18 "10" "JUNB"
"DKK3" 2.95998962543549e-20 0.340221548570919 0.623 0.666 5.91997925087098e-17 "10" "DKK3"
"HSPA1B.6" 9.56470984356409e-20 -0.311192199201311 0.569 0.789 1.91294196871282e-16 "10" "HSPA1B"
"SCRG1.2" 1.1581821931571e-19 -0.27948750823298 0.267 0.546 2.3163643863142e-16 "10" "SCRG1"
"FOS.5" 2.87308606801137e-19 0.317608937596205 0.867 0.886 5.74617213602275e-16 "10" "FOS"
"GGT5.1" 1.46657416052441e-18 0.292895634602094 0.487 0.439 2.93314832104882e-15 "10" "GGT5"
"SPRY1.1" 8.69928706010985e-18 0.434144962881839 0.573 0.608 1.73985741202197e-14 "10" "SPRY1"
"VIM.6" 1.86868132508273e-17 0.265337469033072 0.932 0.946 3.73736265016547e-14 "10" "VIM"
"ADAMTS1" 4.33736014087854e-17 0.370680978055047 0.534 0.549 8.67472028175709e-14 "10" "ADAMTS1"
"SPP1.8" 4.91666364552832e-17 -0.60414536708332 0.211 0.479 9.83332729105664e-14 "10" "SPP1"
"RHOB.6" 8.80767897880547e-17 0.292465217983174 0.708 0.681 1.76153579576109e-13 "10" "RHOB"
"HSPA1A.6" 7.76353424296371e-16 -0.305354332775357 0.665 0.848 1.55270684859274e-12 "10" "HSPA1A"
"MYADM.1" 1.34384416652473e-15 0.257502017268383 0.455 0.364 2.68768833304946e-12 "10" "MYADM"
"JAK1" 1.83564244391011e-15 0.305297253690701 0.518 0.502 3.67128488782022e-12 "10" "JAK1"
"TESC" 4.08416491705679e-14 0.262352711980799 0.489 0.511 8.16832983411359e-11 "10" "TESC"
"HLA-DRA.10" 6.94898150722582e-14 -0.591355667444751 0.246 0.479 1.38979630144516e-10 "10" "HLA-DRA"
"ESAM.1" 8.44454428312709e-14 0.292624770700791 0.513 0.517 1.68890885662542e-10 "10" "ESAM"
"KLF6.2" 1.37564410886034e-13 0.380760713878384 0.613 0.62 2.75128821772067e-10 "10" "KLF6"
"SAT1.9" 8.98591099356878e-13 -0.345056990216624 0.364 0.586 1.79718219871376e-09 "10" "SAT1"
"MAP1B.2" 5.83255111764108e-12 0.317508450673816 0.598 0.602 1.16651022352822e-08 "10" "MAP1B"
"PRSS23" 9.32504912673908e-12 0.250433842621883 0.427 0.38 1.86500982534782e-08 "10" "PRSS23"
"RNF152" 9.70834383620773e-12 0.346341637812675 0.439 0.388 1.94166876724155e-08 "10" "RNF152"
"HMGN2.10" 1.74567056530835e-11 -0.292559114599821 0.592 0.766 3.4913411306167e-08 "10" "HMGN2"
"HMGB2.8" 3.08296567333231e-10 -0.265196489889311 0.493 0.641 6.16593134666463e-07 "10" "HMGB2"
"ZFP36L1.2" 3.31081071985028e-10 0.373745026345975 0.625 0.585 6.62162143970056e-07 "10" "ZFP36L1"
"ACTN1" 9.00655388113268e-09 0.257855107244087 0.491 0.513 1.80131077622654e-05 "10" "ACTN1"
"ADGRF5.1" 1.03422845476314e-08 0.315449353194605 0.52 0.649 2.06845690952629e-05 "10" "ADGRF5"
"NR4A1.2" 1.0635108311335e-07 0.260187723116102 0.408 0.349 0.0002127021662267 "10" "NR4A1"
"ATF3.1" 2.0943531421011e-07 0.286459574504096 0.484 0.467 0.00041887062842022 "10" "ATF3"
"CTGF.1" 3.85146912709952e-06 0.373216076594345 0.398 0.384 0.00770293825419903 "10" "CTGF"
"EGR1.4" 2.91513045490614e-05 0.282877972723867 0.747 0.818 0.0583026090981228 "10" "EGR1"
"CYR61.1" 3.45347412884295e-05 0.372560185019657 0.545 0.623 0.0690694825768591 "10" "CYR61"
"RGS1.7" 8.177186235227e-05 -0.287022561049934 0.193 0.403 0.16354372470454 "10" "RGS1"
"CSPG4" 9.31764999513421e-05 0.329109669205478 0.557 0.672 0.186352999902684 "10" "CSPG4"
"TPM1" 0.000232437865322891 0.319659611027365 0.47 0.56 0.464875730645783 "10" "TPM1"
"APOC1.7" 0.000243912329159033 -0.258252954120956 0.383 0.383 0.487824658318067 "10" "APOC1"
"C1QB.8" 0.000679795214787186 -0.41656457309655 0.143 0.369 1 "10" "C1QB"
"C3.8" 0.00102776040343907 -0.277616576121605 0.342 0.361 1 "10" "C3"
"HLA-DRB1.9" 0.00285831203381816 -0.346493579037271 0.325 0.442 1 "10" "HLA-DRB1"
"BCYRN1" 0.00712594071339389 -0.29243802718522 0.308 0.466 1 "10" "BCYRN1"
